0.45968673,-0.16280572,9.739613,01-22 08:50:38:046
0.45968673,-0.18195933,9.77792,01-22 08:50:38:063
0.45010993,-0.18195933,9.797073,01-22 08:50:38:092
0.45010993,-0.17238252,9.768343,01-22 08:50:38:108
0.46926352,-0.18195933,9.768343,01-22 08:50:38:125
0.46926352,-0.19153613,9.797073,01-22 08:50:38:141
0.47884035,-0.16280572,9.77792,01-22 08:50:38:174
0.4405331,-0.18195933,9.758766,01-22 08:50:38:191
0.45010993,-0.17238252,9.768343,01-22 08:50:38:208
0.4405331,-0.17238252,9.758766,01-22 08:50:38:224
0.4309563,-0.17238252,9.768343,01-22 08:50:38:257
0.45010993,-0.18195933,9.787497,01-22 08:50:38:273
0.47884035,-0.17238252,9.758766,01-22 08:50:38:290
0.4405331,-0.22984336,9.787497,01-22 08:50:38:306
0.4309563,-0.17238252,9.825804,01-22 08:50:38:323
0.46926352,-0.17238252,9.749189,01-22 08:50:38:341
0.45968673,-0.18195933,9.739613,01-22 08:50:38:361
0.45968673,-0.19153613,9.77792,01-22 08:50:38:389
0.45968673,-0.19153613,9.787497,01-22 08:50:38:401
0.45010993,-0.17238252,9.77792,01-22 08:50:38:421
0.47884035,-0.18195933,9.739613,01-22 08:50:38:441
0.45968673,-0.16280572,9.77792,01-22 08:50:38:461
0.4405331,-0.1340753,9.787497,01-22 08:50:38:481
0.45968673,-0.16280572,9.797073,01-22 08:50:38:501
0.45010993,-0.19153613,9.739613,01-22 08:50:38:521
0.46926352,-0.17238252,9.787497,01-22 08:50:38:541
0.45968673,-0.18195933,9.77792,01-22 08:50:38:561
0.4405331,-0.17238252,9.797073,01-22 08:50:38:581
0.45010993,-0.18195933,9.77792,01-22 08:50:38:601
0.45010993,-0.18195933,9.758766,01-22 08:50:38:621
0.45968673,-0.17238252,9.768343,01-22 08:50:38:641
0.45968673,-0.18195933,9.758766,01-22 08:50:38:661
0.45010993,-0.16280572,9.77792,01-22 08:50:38:681
0.47884035,-0.19153613,9.768343,01-22 08:50:38:702
0.47884035,-0.15322891,9.768343,01-22 08:50:38:721
0.45010993,-0.17238252,9.77792,01-22 08:50:38:745
0.45010993,-0.17238252,9.739613,01-22 08:50:38:761
0.4405331,-0.19153613,9.77792,01-22 08:50:38:781
0.45968673,-0.17238252,9.77792,01-22 08:50:38:801
0.45968673,-0.1436521,9.758766,01-22 08:50:38:821
0.4405331,-0.16280572,9.749189,01-22 08:50:38:844
0.46926352,-0.17238252,9.77792,01-22 08:50:38:861
0.4405331,-0.20111294,9.816227,01-22 08:50:38:881
0.45968673,-0.17238252,9.768343,01-22 08:50:38:901
0.46926352,-0.20111294,9.77792,01-22 08:50:38:921
0.45968673,-0.18195933,9.787497,01-22 08:50:38:941
0.45968673,-0.16280572,9.797073,01-22 08:50:38:962
0.45968673,-0.17238252,9.787497,01-22 08:50:38:981
0.46926352,-0.17238252,9.758766,01-22 08:50:39:001
0.47884035,-0.18195933,9.797073,01-22 08:50:39:022
0.46926352,-0.20111294,9.80665,01-22 08:50:39:041
0.4405331,-0.17238252,9.768343,01-22 08:50:39:062
0.45010993,-0.16280572,9.749189,01-22 08:50:39:081
0.47884035,-0.20111294,9.80665,01-22 08:50:39:101
0.45968673,-0.19153613,9.797073,01-22 08:50:39:121
0.47884035,-0.17238252,9.787497,01-22 08:50:39:141
0.4405331,-0.19153613,9.749189,01-22 08:50:39:161
0.45010993,-0.16280572,9.768343,01-22 08:50:39:181
0.46926352,-0.17238252,9.768343,01-22 08:50:39:202
0.4405331,-0.18195933,9.739613,01-22 08:50:39:222
0.45968673,-0.18195933,9.768343,01-22 08:50:39:242
0.46926352,-0.19153613,9.77792,01-22 08:50:39:261
0.46926352,-0.15322891,9.787497,01-22 08:50:39:281
0.45010993,-0.17238252,9.749189,01-22 08:50:39:302
0.45010993,-0.17238252,9.730036,01-22 08:50:39:322
0.46926352,-0.17238252,9.787497,01-22 08:50:39:341
0.45968673,-0.18195933,9.787497,01-22 08:50:39:361
