-1.8100165,4.2521024,7.422025,01-15 15:03:47:302
-1.8291701,4.156334,7.1826053,01-15 15:03:47:304
-1.8195933,4.146757,7.0006456,01-15 15:03:47:308
-1.8100165,4.2042184,6.8761473,01-15 15:03:47:314
-1.8579005,4.2521024,6.7708025,01-15 15:03:47:316
-1.9249382,4.309563,6.7708025,01-15 15:03:47:320
-2.030283,4.5872903,6.8665705,01-15 15:03:47:324
-1.9440918,4.9799395,7.0102224,01-15 15:03:47:330
-1.7812861,5.2480903,7.086837,01-15 15:03:47:332
-1.7046716,5.497087,7.2113357,01-15 15:03:47:336
-1.6376339,5.6790466,7.4124484,01-15 15:03:47:340
-1.5610195,5.765238,7.575254,01-15 15:03:47:350
-1.5705963,5.793968,7.7093296,01-15 15:03:47:352
-1.6759412,5.8322754,7.843405,01-15 15:03:47:353
-1.8387469,5.8226986,8.00621,01-15 15:03:47:356
-2.0111294,5.8226986,8.207323,01-15 15:03:47:367
-2.1643584,5.7748146,8.408437,01-15 15:03:47:368
-2.2409728,5.707777,8.590396,01-15 15:03:47:369
-2.27928,5.583278,8.772355,01-15 15:03:47:372
-2.2697031,5.449203,8.944737,01-15 15:03:47:377
-2.231396,5.3821654,9.050082,01-15 15:03:47:384
-2.1643584,5.3247046,9.193734,01-15 15:03:47:385
-2.087744,5.315128,9.299079,01-15 15:03:47:388
-2.030283,5.3821654,9.346964,01-15 15:03:47:392
-1.9728222,5.45878,9.375694,01-15 15:03:47:396
-1.9919758,5.48751,9.241618,01-15 15:03:47:400
-2.030283,5.5258174,9.078813,01-15 15:03:47:404
-2.0015526,5.554548,8.810662,01-15 15:03:47:408
-1.9919758,5.592855,8.580819,01-15 15:03:47:413
-1.9249382,5.650316,8.159439,01-15 15:03:47:416
-1.982399,5.717354,7.728483,01-15 15:03:47:420
-2.2026656,5.8226986,7.469909,01-15 15:03:47:423
-2.078167,5.851429,7.469909,01-15 15:03:47:429
-1.733402,5.8705826,7.517793,01-15 15:03:47:432
-1.3694834,5.803545,7.5465236,01-15 15:03:47:436
-0.8619126,5.7269306,7.479486,01-15 15:03:47:440
-0.02873042,4.711789,7.2304893,01-15 15:03:47:446
0.22984336,4.2999864,7.326257,01-15 15:03:47:448
0.22026655,4.3766007,7.776367,01-15 15:03:47:452
0.37349546,4.405331,8.130709,01-15 15:03:47:456
0.50757074,4.510676,8.446744,01-15 15:03:47:462
0.6607997,4.654328,8.724471,01-15 15:03:47:464
0.80445176,4.7500963,9.002198,01-15 15:03:47:468
0.7757214,4.903325,9.414001,01-15 15:03:47:472
0.5650316,5.046977,9.902418,01-15 15:03:47:479
0.4213795,5.085284,10.28549,01-15 15:03:47:481
0.047884032,4.5394063,10.534488,01-15 15:03:47:484
0.21068975,4.3957543,10.697293,01-15 15:03:47:488
0.6703765,4.4436383,10.70687,01-15 15:03:47:492
1.13964,4.3382936,10.563218,01-15 15:03:47:496
1.541866,4.223372,10.323798,01-15 15:03:47:500
1.934515,4.10845,9.950302,01-15 15:03:47:504
2.4133554,4.0414124,9.433155,01-15 15:03:47:508
2.7868507,3.9552212,8.896853,01-15 15:03:47:512
3.1794999,3.9360676,8.39886,01-15 15:03:47:516
3.1986535,3.9935284,8.839393,01-15 15:03:47:520
3.2082303,4.146757,10.25676,01-15 15:03:47:524
3.8307228,4.003105,9.404425,01-15 15:03:47:529
4.501099,3.763685,7.2113357,01-15 15:03:47:532
4.6255975,3.715801,6.1387334,01-15 15:03:47:536
4.4340615,3.8019924,5.841852,01-15 15:03:47:540
3.8498764,4.0222588,5.7365074,01-15 15:03:47:545
3.3327289,4.213795,5.4779334,01-15 15:03:47:548
2.8634653,4.3478703,5.2863975,01-15 15:03:47:552
