10.0128892328,12.4017945514,7.30891060451,1.39673991472
8.52162696892,12.1432733859,4.74460951502,1.97209242802
13.7996362113,22.3522612115,5.51196616161,4.98048767265
10.5369156984,14.3249187083,5.03394931974,2.40131834052
12.0698293762,35.4086875923,4.63433350612,6.10219204531
10.6946892086,16.3131845483,5.0237631534,2.1301746097
10.7108961408,22.6352789242,5.46852421483,4.5428807987
11.0628317074,22.6714125287,3.57421512162,3.69341948231
10.593708994,19.8050660629,5.53183109347,3.91039309242
10.3324703074,21.3743860757,4.05230224421,5.17190134529
12.5895076267,25.774957146,6.54103622909,4.90048815966
10.9958848001,22.8278232796,4.03734824983,4.65999380311
12.4360369205,25.1828864707,5.79506826899,4.8606002278
11.1475163931,20.9591296162,4.81521991737,3.62993136809
12.1058105443,25.1601991831,4.78188673635,5.16873495239
11.7947954086,21.6683860204,5.54129805047,3.26864128275
12.3126263815,25.8754578107,4.65998975218,5.84003207108
11.9804216524,22.1418945517,6.67704024424,3.33834539657
11.8901227363,27.1870031472,4.67175433691,6.35515240954
11.9339725507,22.5653245969,6.89748869056,3.09086555502
11.9278400116,23.6921776329,5.74111808619,4.57379069381
11.6695995263,18.1381917374,5.30981033777,2.81750216904
11.5140025502,27.2553216159,4.02367221059,6.07942281735
11.8820020595,22.0730027276,6.72208601744,3.19366879138
11.7545409732,28.3795764761,4.60877291091,6.46129395061
11.2375615275,15.5872204233,5.36672135033,2.63259891312
10.2361029593,12.6619067786,6.92891105628,1.50414808906
9.37454710464,12.7174412724,7.81055381304,1.03627876352
9.68769099744,12.0792993504,8.06951554762,1.10904361333
9.90364094344,11.2562112595,7.98679275805,0.693157571797
9.14334841767,11.2256061293,6.70713624323,1.02794272369
9.63665320467,13.4139336291,6.11984920513,1.75289641964
14.206194166,22.9351822565,3.61060847228,4.55506021026
11.5807775173,31.5255766465,1.89944561208,6.92947793689
14.9026153684,70.5242378331,3.26868080439,13.7908695921
16.7948435745,34.1959115857,3.79360034839,9.15064976636
14.3932372189,39.0287909212,0.744900736758,8.48529200481
16.2432143748,32.8025816614,2.39305217061,8.5562547797
15.9878051756,35.8939017339,3.8352570457,9.41847113901
14.6008059186,34.2288443022,1.01215566556,9.8972954445
16.6819606329,40.7530343254,1.52358534796,8.45261080427
16.8204721853,37.6868369723,1.03880766219,9.96745596889
18.8749298128,48.3467742601,3.99518167101,11.2199698622
17.5322513852,45.2192769149,1.20755143326,10.6306874407
14.5013483705,44.1960332175,3.12881750666,10.1931839375
20.0170054264,52.3086488227,2.00946417804,12.4228732958
21.2268923488,53.0468436484,2.55411846834,14.405433762
20.1307978201,53.0715509258,3.98567770947,10.5001996552
18.1358665481,60.308422746,3.41849064214,12.0656945506
19.1246454439,48.2446458585,2.97470488759,11.1368897858
18.5376967653,49.1517988567,2.3661884685,12.0445455043
20.8913300029,57.7703162281,1.49081691599,14.9827796501
20.6012278992,42.559402953,3.55233693111,10.5169089393
19.3755483045,48.7031144694,4.13986206958,10.9241779765
18.503812379,51.9388913254,4.24766751242,11.5711765059
19.9193616549,47.7578112146,1.16510820873,10.5519525365
20.8574538759,59.2602617376,4.19980922181,12.7979476936
24.4817083316,59.5408633388,3.38794342698,13.7105303202
22.2875437608,63.4426983309,2.36919047936,13.926860321
16.916248156,49.176998341,2.2092553067,10.5185490512
27.3982035962,62.3350117834,3.7767361658,14.0663893906
17.3640389717,52.2799681219,2.96160330968,12.0264190792
21.6766151866,52.5004514656,1.53963370411,13.9853093077
19.5939122128,46.8707290658,1.43591436687,10.8352458088
19.0277533977,46.8094200458,1.55904995809,10.7182913435
17.0541121041,50.8226511545,2.20761499835,11.8724471113
20.9876241452,60.8542044253,2.26598268284,14.9123133829
20.2144477562,47.4900247256,3.52455120121,9.84255279939
19.7142883034,61.4716577333,1.68655159292,13.2330897547
20.2443845663,44.8562075764,2.02603228164,10.3652753873
22.8060005317,49.1756855634,3.44480276287,11.0767825821
21.1172504006,55.0226777812,2.60020447677,13.0804336943
20.5451624907,61.6268543185,1.90320810237,13.0317678315
17.4935042435,53.4654129983,3.80014643585,12.0776430643
20.0632075839,57.957315927,2.70008222949,11.0265851122
20.125783806,50.5542888923,2.49649916909,10.2301295663
19.1743324782,44.1483965015,2.99827472056,10.901030791
16.8148052315,42.942723346,2.92527155834,10.3764928425
22.6171335102,49.670048436,3.3626185511,10.8839634179
13.7404800313,50.5858782158,2.58353773261,11.400859343
17.1413142736,59.8307998546,1.64768387068,10.7534301356
24.1786400767,45.9154572849,3.8855643646,11.0578674873
19.8464250622,57.8963797078,1.79291020799,13.836355948
21.0547087575,58.0261186212,2.2344560516,13.9815258961
19.8377150474,53.6587624114,3.36267312797,10.170622817
18.069653614,49.5922685245,2.21182776534,11.9144111045
17.2957352894,77.402404328,1.56694236548,12.3382216011
23.7595647973,65.460241628,2.14514056962,12.1659097089
16.1513969031,68.1257695284,0.405179299204,12.7764824796
19.2144839138,53.8128010587,2.41959870547,11.5251714449
20.3763803841,50.0493938694,2.85777433121,9.45547668355
20.3546255864,68.8551004615,1.67056961155,14.8414292578
16.2194686472,37.1719054222,1.30420503649,9.75028293844
23.4968913571,62.1916495265,2.94688794047,11.4927607091
17.4626058806,54.9523523564,3.63919922971,11.4468287731
19.7095349454,48.6900000478,2.64531440956,11.9333010738
22.0723154144,50.6155219059,3.21389991942,8.66382854148
17.9173836817,45.4095029149,2.74109222337,11.2179190501
17.2019245179,52.5075621495,2.72564065067,11.5125639635
16.9011058921,41.743884589,2.56381340408,10.1196640445
9.92168516389,19.0717900419,2.94319752809,5.42036850928
11.1516937131,18.4328756531,3.08404403273,4.15126129066
10.4716600074,17.0145045476,5.1984773908,3.58978907645
12.6338649236,19.9265719869,5.69964837306,4.1120734868
9.86146387381,18.2434975213,4.88596467709,3.70460751207
9.78478361251,14.2345016963,6.76885853083,2.1067967196
10.1358763032,17.8606013683,5.434650208,3.09806282978
11.3689396214,13.8684932211,7.65524168695,1.83607573803
10.4151952446,19.1582538699,7.18460937387,2.99251940033
10.6408624067,15.6389167995,4.11585478681,2.93259467783
10.7194054768,15.8842769646,5.39294132365,2.99037670486
10.4470168684,14.7363190943,6.84866943118,2.04277718976
9.70927971282,14.4636197065,5.54056151297,2.80987385456
9.80189552336,17.8361316,4.03093694572,3.75877134582
10.6063409269,18.5090632602,6.30946619214,3.55543479099
9.72670097617,14.6296149751,6.11252371262,2.38197161084
10.6826887962,16.0102753237,7.24954810019,1.87803925523
10.2684435356,13.8928909094,6.64473755184,2.2619925542
10.5243175014,15.9658378011,6.61100795502,2.42085702473
10.3132717013,15.9875141048,6.77254292838,2.54136869254
9.63597880557,11.4709763287,7.91636470556,0.879336864336
10.6417680626,12.3506388782,9.05648520231,0.796668048017
9.83882426313,14.4414979304,7.29017087883,1.96726673814
8.32469304266,15.1275565302,4.19203886528,2.66468502272
14.4285961403,24.3674487988,3.05219302147,6.62632352679
12.3673182151,52.0296795394,2.84071412008,10.2611762371
12.0062039145,27.4935847701,5.18236213232,4.7215152978
11.0266969437,32.1839903912,0.29517702009,6.61683308476
13.4882344823,33.5951038578,5.69538277833,6.76104364082
14.8553238928,55.5809195976,1.45794106783,10.2700200127
12.5067628956,22.6182642865,5.61290771866,4.986435331
12.3827792181,35.7412520754,3.04152194537,7.09543243623
14.2018810338,31.8578104364,5.51909983736,5.83939497162
12.6742246416,76.5972809792,0.591982999022,13.0858023579
11.8043573251,40.7595922695,3.98728830876,7.39504156488
13.6827557208,37.5153383486,5.04016697641,7.66059711782
12.033763467,21.2136565375,4.61468929125,4.15954468397
14.7131407589,98.5942825469,5.61270324545,13.1454017015
15.9906853064,115.294220037,5.70788128488,16.7348872347
11.8856003057,19.9363838563,4.26331452429,5.09781344081
13.444525287,35.5145615372,5.67997491332,6.26813475517
11.682055669,21.7784421007,3.62161616696,4.81016068688
13.2448587131,29.4072622206,3.66587862173,5.26292941296
12.3029539479,37.033680607,1.08931702404,8.12139355227
12.7316478506,58.6995655448,3.53570967842,9.15153459741
13.822713053,88.199609974,3.83749240572,13.8238739453
13.7818611329,25.7800137762,4.05959476541,5.7902239694
11.9356141013,24.5185505405,5.66671087265,4.65187851592
9.93729494142,33.2664928203,3.18558044842,6.32903544399
13.6617951311,38.0805205288,5.28532153724,7.37209407529
12.4673611462,52.0448213571,1.85369981549,9.5081559941
12.1267458792,30.9054712698,4.93000973232,5.69883246346
14.0500357088,47.7742587119,4.74671601293,7.50688838591
12.8989950076,69.0684817788,3.65791385672,11.3621879215
11.410381637,20.7396269556,5.1987949541,4.40490357342
12.4420067462,25.9006400052,5.78562010402,3.7013027205
11.5631576523,36.1454131317,0.922609919164,7.03419963065
11.0712239791,36.1421301746,3.80713897141,4.92792310412
