-0.23942018,3.6774938,9.662998,01-15 15:01:22:356
-0.21068975,3.6774938,9.931149,01-15 15:01:22:359
-0.15322891,3.6870706,10.208876,01-15 15:01:22:362
-0.1340753,3.6774938,10.43872,01-15 15:01:22:366
-0.12449849,3.6583402,10.658986,01-15 15:01:22:370
-0.12449849,3.6487634,10.840945,01-15 15:01:22:374
-0.1340753,3.6008794,10.984597,01-15 15:01:22:378
-0.17238252,3.6008794,11.080365,01-15 15:01:22:384
-0.23942018,3.6104562,11.003751,01-15 15:01:22:386
-0.32561144,3.6104562,10.783484,01-15 15:01:22:390
-0.4405331,3.5817258,10.457873,01-15 15:01:22:394
-0.5746084,3.620033,10.113108,01-15 15:01:22:399
-0.6991069,3.6296098,9.77792,01-15 15:01:22:402
-0.842759,3.7062242,9.356541,01-15 15:01:22:406
-0.90979666,3.7541082,9.030929,01-15 15:01:22:410
-1.0534488,3.7445314,8.724471,01-15 15:01:22:417
-1.1875241,3.763685,8.475474,01-15 15:01:22:418
-1.2258313,3.7732618,8.322245,01-15 15:01:22:422
-1.2449849,3.7924154,8.197746,01-15 15:01:22:426
-1.2258313,3.7828386,8.0924015,01-15 15:01:22:433
-1.1204864,3.7349546,8.0445175,01-15 15:01:22:434
-0.9959879,3.715801,8.178593,01-15 15:01:22:438
-0.82360536,3.7062242,8.360553,01-15 15:01:22:442
-0.6895301,3.6870706,8.465898,01-15 15:01:22:446
-0.545878,3.7349546,8.599973,01-15 15:01:22:450
-0.45968673,3.7924154,8.7053175,01-15 15:01:22:454
-0.4309563,3.8594532,8.820239,01-15 15:01:22:458
-0.4405331,3.9073372,8.973468,01-15 15:01:22:462
-0.49799395,3.9552212,9.14585,01-15 15:01:22:467
-0.50757074,3.9839516,9.3661175,01-15 15:01:22:470
-0.49799395,4.003105,9.576807,01-15 15:01:22:474
-0.41180268,4.003105,9.5385,01-15 15:01:22:478
-0.31603462,3.9935284,9.423578,01-15 15:01:22:483
-0.22984336,3.964798,9.212888,01-15 15:01:22:486
-0.20111294,3.8977604,9.040505,01-15 15:01:22:490
-0.22026655,3.8115692,8.973468,01-15 15:01:22:494
-0.23942018,3.7062242,8.925584,01-15 15:01:22:500
-0.25857377,3.5529952,8.839393,01-15 15:01:22:502
-0.24899697,3.41892,8.628703,01-15 15:01:22:506
0.038307227,3.2465374,8.274361,01-15 15:01:22:510
0.79487497,2.930503,7.6614456,01-15 15:01:22:514
0.93852705,2.777274,7.52737,01-15 15:01:22:518
0.49799395,2.7868507,7.8912888,01-15 15:01:22:522
-0.05746084,2.7964275,8.226477,01-15 15:01:22:526
-0.31603462,2.8443117,8.025364,01-15 15:01:22:530
0.0,2.777274,7.5848308,01-15 15:01:22:538
0.06703765,2.7102363,7.422025,01-15 15:01:22:539
0.16280572,2.6910827,7.383718,01-15 15:01:22:542
0.18195933,2.767697,7.479486,01-15 15:01:22:546
0.24899697,2.9017725,7.5561004,01-15 15:01:22:554
0.36391866,2.9592333,7.4986396,01-15 15:01:22:555
0.46926352,3.016694,7.3071036,01-15 15:01:22:558
0.61291564,3.064578,7.019799,01-15 15:01:22:562
0.7469909,3.1028855,6.789956,01-15 15:01:22:566
0.8619126,3.1316159,6.6175733,01-15 15:01:22:570
0.9768343,3.1316159,6.531382,01-15 15:01:22:574
1.1971009,3.1507695,6.7229185,01-15 15:01:22:578
1.541866,3.122039,7.0485296,01-15 15:01:22:583
1.9440918,3.1890767,7.575254,01-15 15:01:22:586
2.1930888,3.1890767,8.025364,01-15 15:01:22:590
2.3750482,3.1794999,8.39886,01-15 15:01:22:594
2.5187001,3.1028855,8.791509,01-15 15:01:22:599
2.6719291,3.016694,9.251195,01-15 15:01:22:602
2.8634653,2.930503,9.643845,01-15 15:01:22:606
