-0.40222588,4.367024,8.868123,01-15 16:29:10:893
-0.6512229,4.2425256,8.90643,01-15 16:29:10:943
-0.50757074,4.3287168,8.571242,01-15 16:29:10:993
-0.5554548,4.31914,8.724471,01-15 16:29:11:043
-0.48841715,4.3382936,8.743625,01-15 16:29:11:093
-0.4405331,4.367024,8.743625,01-15 16:29:11:154
-0.545878,4.280833,8.66701,01-15 16:29:11:193
-0.48841715,4.3287168,8.408437,01-15 16:29:11:243
-0.545878,4.2042184,8.810662,01-15 16:29:11:293
-0.5746084,4.2042184,8.724471,01-15 16:29:11:343
-0.39264908,4.261679,8.858546,01-15 16:29:11:393
-0.36391866,4.2521024,8.781932,01-15 16:29:11:443
-0.37349546,4.2521024,8.791509,01-15 16:29:11:493
-0.36391866,4.175488,8.829816,01-15 16:29:11:544
-0.48841715,4.185065,8.686164,01-15 16:29:11:593
-0.47884035,4.1276035,8.810662,01-15 16:29:11:643
-0.2777274,4.2042184,8.8777,01-15 16:29:11:693
-0.31603462,4.223372,8.724471,01-15 16:29:11:747
-0.35434186,4.175488,8.858546,01-15 16:29:11:798
-0.32561144,4.146757,8.781932,01-15 16:29:11:843
-0.41180268,4.156334,8.810662,01-15 16:29:11:892
-0.35434186,4.156334,8.772355,01-15 16:29:11:942
-0.30645782,4.2042184,8.810662,01-15 16:29:11:992
-0.2873042,4.175488,8.801085,01-15 16:29:12:042
-0.2777274,4.1371803,8.7532015,01-15 16:29:12:092
-0.34476504,4.1946416,8.724471,01-15 16:29:12:142
-0.36391866,4.10845,8.839393,01-15 16:29:12:192
-0.25857377,4.1659107,8.801085,01-15 16:29:12:242
-0.2873042,4.1276035,8.810662,01-15 16:29:12:292
-0.23942018,4.156334,8.791509,01-15 16:29:12:342
-0.31603462,4.1180267,8.724471,01-15 16:29:12:392
-0.37349546,4.060566,8.925584,01-15 16:29:12:442
-0.30645782,4.0892963,8.90643,01-15 16:29:12:492
-0.30645782,4.060566,8.801085,01-15 16:29:12:542
-0.25857377,4.0797195,8.820239,01-15 16:29:12:592
-0.18195933,4.1371803,8.762778,01-15 16:29:12:642
-0.18195933,4.0892963,8.963891,01-15 16:29:12:692
-0.23942018,4.060566,8.791509,01-15 16:29:12:742
-0.23942018,4.0892963,8.887277,01-15 16:29:12:792
-0.21068975,4.0701427,8.791509,01-15 16:29:12:842
-0.009576807,4.185065,8.887277,01-15 16:29:12:893
-0.1340753,4.0701427,8.8777,01-15 16:29:12:942
-0.11492168,4.0797195,8.848969,01-15 16:29:12:992
-0.22984336,4.0222588,8.695741,01-15 16:29:13:042
-0.22026655,3.964798,8.925584,01-15 16:29:13:092
-0.095768064,4.003105,9.050082,01-15 16:29:13:143
-0.15322891,3.964798,8.983045,01-15 16:29:13:193
-0.15322891,4.0318356,8.935161,01-15 16:29:13:243
-0.12449849,4.0318356,8.916007,01-15 16:29:13:294
-0.20111294,3.9935284,8.820239,01-15 16:29:13:343
-0.19153613,4.003105,8.734048,01-15 16:29:13:393
-0.12449849,4.0318356,8.916007,01-15 16:29:13:443
-0.10534488,4.0222588,8.992621,01-15 16:29:13:493
-0.1436521,4.0318356,8.925584,01-15 16:29:13:543
-0.17238252,3.9935284,8.801085,01-15 16:29:13:593
-0.08619126,4.050989,8.983045,01-15 16:29:13:643
-0.076614454,4.0318356,8.925584,01-15 16:29:13:693
-0.06703765,4.050989,8.820239,01-15 16:29:13:743
-0.16280572,3.9935284,8.944737,01-15 16:29:13:793
-0.1340753,4.003105,8.848969,01-15 16:29:13:843
-0.1340753,3.9935284,8.90643,01-15 16:29:13:894
-0.1340753,3.9935284,8.887277,01-15 16:29:13:943
-0.10534488,4.0222588,8.848969,01-15 16:29:13:993
-0.019153614,4.0414124,8.916007,01-15 16:29:14:043
-0.08619126,4.012682,8.935161,01-15 16:29:14:093
-0.10534488,4.012682,8.954314,01-15 16:29:14:143
-0.1340753,3.9935284,8.887277,01-15 16:29:14:194
-0.11492168,4.012682,8.801085,01-15 16:29:14:243
-0.019153614,4.0701427,8.944737,01-15 16:29:14:293
-0.038307227,4.0222588,8.925584,01-15 16:29:14:343
-0.095768064,4.012682,9.002198,01-15 16:29:14:393
-0.17238252,3.964798,8.963891,01-15 16:29:14:443
-0.29688102,3.9360676,8.7532015,01-15 16:29:14:493
-0.15322891,3.9552212,8.6574335,01-15 16:29:14:543
0.0,4.0701427,9.069236,01-15 16:29:14:593
0.095768064,4.0892963,8.858546,01-15 16:29:14:644
-0.019153614,4.012682,9.040505,01-15 16:29:14:694
-0.095768064,3.9743748,8.983045,01-15 16:29:14:744
-0.1436521,3.916914,8.925584,01-15 16:29:14:793
-0.02873042,3.964798,8.829816,01-15 16:29:14:844
0.009576807,3.9839516,8.925584,01-15 16:29:14:893
0.009576807,4.050989,9.011775,01-15 16:29:14:943
-0.019153614,3.9839516,8.973468,01-15 16:29:14:993
-0.05746084,4.003105,8.848969,01-15 16:29:15:043
-0.1340753,3.964798,8.772355,01-15 16:29:15:093
-0.08619126,3.964798,8.868123,01-15 16:29:15:143
-0.038307227,3.9839516,8.896853,01-15 16:29:15:193
0.0,3.964798,9.030929,01-15 16:29:15:243
0.0,4.060566,8.887277,01-15 16:29:15:293
0.0,3.964798,8.925584,01-15 16:29:15:344
0.0,4.0318356,8.963891,01-15 16:29:15:393
-0.038307227,3.9552212,8.90643,01-15 16:29:15:443
-0.05746084,3.9743748,8.772355,01-15 16:29:15:494
-0.02873042,3.964798,8.887277,01-15 16:29:15:543
-0.009576807,4.012682,9.069236,01-15 16:29:15:594
0.009576807,4.012682,8.868123,01-15 16:29:15:643
0.019153614,3.9935284,8.791509,01-15 16:29:15:694
-0.08619126,3.9456444,8.992621,01-15 16:29:15:744
-0.047884032,3.9935284,8.944737,01-15 16:29:15:794
-0.019153614,3.9552212,8.935161,01-15 16:29:15:844
0.038307227,4.0414124,8.973468,01-15 16:29:15:894
0.019153614,3.9935284,8.896853,01-15 16:29:15:943
-0.009576807,3.9839516,8.868123,01-15 16:29:15:994
-0.076614454,3.916914,8.954314,01-15 16:29:16:043
0.0,3.964798,8.973468,01-15 16:29:16:094
0.0,3.9743748,8.887277,01-15 16:29:16:144
0.0,4.012682,8.90643,01-15 16:29:16:194
0.019153614,4.012682,8.983045,01-15 16:29:16:243
0.02873042,3.964798,9.011775,01-15 16:29:16:294
-0.009576807,3.9552212,8.90643,01-15 16:29:16:344
0.0,4.012682,8.954314,01-15 16:29:16:394
0.038307227,4.012682,8.820239,01-15 16:29:16:443
-0.009576807,3.964798,8.992621,01-15 16:29:16:494
-0.009576807,3.9839516,8.973468,01-15 16:29:16:544
0.0,4.003105,8.839393,01-15 16:29:16:594
-0.009576807,3.9935284,8.868123,01-15 16:29:16:644
0.0,4.012682,8.8777,01-15 16:29:16:693
0.0,3.9935284,8.90643,01-15 16:29:16:744
-0.06703765,3.964798,8.887277,01-15 16:29:16:793
0.0,4.0222588,8.868123,01-15 16:29:16:844
0.0,3.9839516,8.983045,01-15 16:29:16:893
0.0,4.012682,8.887277,01-15 16:29:16:943
0.0,3.9935284,8.839393,01-15 16:29:16:993
0.0,4.003105,8.8777,01-15 16:29:17:044
0.0,3.9552212,9.069236,01-15 16:29:17:094
0.009576807,4.003105,8.829816,01-15 16:29:17:143
-0.009576807,4.003105,8.925584,01-15 16:29:17:193
0.019153614,4.0222588,8.868123,01-15 16:29:17:243
0.0,4.012682,8.8777,01-15 16:29:17:293
-0.095768064,3.9073372,8.848969,01-15 16:29:17:344
-0.21068975,3.8115692,8.858546,01-15 16:29:17:393
-0.32561144,3.715801,8.772355,01-15 16:29:17:443
0.06703765,3.9264908,9.155427,01-15 16:29:17:493
0.49799395,4.146757,8.983045,01-15 16:29:17:543
0.78529817,4.2521024,9.136273,01-15 16:29:17:594
0.45968673,4.098873,8.935161,01-15 16:29:17:644
0.0,3.7828386,8.973468,01-15 16:29:17:694
-0.16280572,3.7445314,8.973468,01-15 16:29:17:743
-0.18195933,3.6966474,8.772355,01-15 16:29:17:794
-0.20111294,3.6870706,8.983045,01-15 16:29:17:844
-0.23942018,3.6104562,8.734048,01-15 16:29:17:894
-0.11492168,3.572149,8.983045,01-15 16:29:17:944
0.41180268,3.916914,9.14585,01-15 16:29:17:994
0.81402856,4.012682,9.126697,01-15 16:29:18:044
1.091756,4.146757,9.078813,01-15 16:29:18:094
1.13964,4.185065,9.050082,01-15 16:29:18:143
1.1587936,4.0701427,9.222465,01-15 16:29:18:193
1.1971009,4.213795,9.299079,01-15 16:29:18:244
0.45968673,3.7924154,8.916007,01-15 16:29:18:294
-0.31603462,3.4955344,8.6574335,01-15 16:29:18:344
-1.3694834,2.8921957,8.513782,01-15 16:29:18:393
