-0.6512229,1.436521,8.264784,01-15 15:13:07:645
-0.7278373,1.4173675,8.034941,01-15 15:13:07:648
-0.7565677,1.4269443,7.9104424,01-15 15:13:07:652
-0.8523358,1.4077905,7.929596,01-15 15:13:07:656
-0.7374141,1.7238252,8.00621,01-15 15:13:07:660
-0.63206923,1.934515,8.475474,01-15 15:13:07:664
-0.6703765,1.733402,8.858546,01-15 15:13:07:668
-0.6703765,1.5227122,8.887277,01-15 15:13:07:672
-0.7182605,1.2737153,8.8777,01-15 15:13:07:676
-0.8331822,1.043872,9.002198,01-15 15:13:07:680
-1.0151415,0.8523358,9.126697,01-15 15:13:07:684
-1.3024458,0.46926352,9.3661175,01-15 15:13:07:688
-1.5705963,0.22026655,9.557653,01-15 15:13:07:692
-1.685518,0.20111294,9.662998,01-15 15:13:07:696
-1.7046716,0.34476504,9.787497,01-15 15:13:07:700
-1.685518,0.47884035,9.921572,01-15 15:13:07:711
-1.6472107,0.61291564,10.055647,01-15 15:13:07:712
-1.6184803,0.6895301,10.199299,01-15 15:13:07:714
-1.6280571,0.6991069,10.25676,01-15 15:13:07:715
-1.5801731,0.6512229,10.333375,01-15 15:13:07:723
-1.4748282,0.5650316,10.381259,01-15 15:13:07:724
-1.3120226,0.46926352,10.371682,01-15 15:13:07:728
-1.091756,0.41180268,10.28549,01-15 15:13:07:732
-0.7757214,0.34476504,10.113108,01-15 15:13:07:738
-0.50757074,0.32561144,9.902418,01-15 15:13:07:740
-0.20111294,0.32561144,9.643845,01-15 15:13:07:744
0.02873042,0.34476504,9.232041,01-15 15:13:07:748
0.08619126,0.4405331,8.868123,01-15 15:13:07:752
0.12449849,0.5363012,8.485051,01-15 15:13:07:760
0.10534488,0.61291564,8.101978,01-15 15:13:07:762
0.0,0.63206923,7.795521,01-15 15:13:07:763
-0.11492168,0.6799533,7.479486,01-15 15:13:07:768
-0.21068975,0.6991069,7.28795,01-15 15:13:07:777
-0.31603462,0.7469909,7.2592196,01-15 15:13:07:778
-0.34476504,0.842759,7.326257,01-15 15:13:07:780
-0.36391866,0.9576807,7.479486,01-15 15:13:07:783
-0.35434186,1.0726024,7.7093296,01-15 15:13:07:794
-0.29688102,1.2066777,8.063671,01-15 15:13:07:795
-0.22026655,1.3599066,8.379706,01-15 15:13:07:796
-0.11492168,1.4748282,8.686164,01-15 15:13:07:800
0.0,1.532289,9.011775,01-15 15:13:07:804
0.1436521,1.6089035,9.212888,01-15 15:13:07:808
0.2777274,1.6567876,9.404425,01-15 15:13:07:812
0.38307226,1.6759412,9.490616,01-15 15:13:07:816
0.1340753,1.5514427,10.477027,01-15 15:13:07:826
-0.1436521,1.484405,12.181698,01-15 15:13:07:827
0.38307226,1.3982137,11.540052,01-15 15:13:07:829
0.92895025,1.1779473,10.141838,01-15 15:13:07:831
1.2449849,0.8523358,9.203311,01-15 15:13:07:837
1.283292,0.63206923,8.724471,01-15 15:13:07:840
1.0342951,0.58418524,8.791509,01-15 15:13:07:844
0.79487497,0.62249243,8.973468,01-15 15:13:07:848
0.641646,0.7565677,9.021352,01-15 15:13:07:854
0.7182605,0.7565677,8.839393,01-15 15:13:07:856
0.8714894,0.7278373,8.676587,01-15 15:13:07:860
1.1013328,0.7374141,8.628703,01-15 15:13:07:864
1.3311762,0.6607997,8.561666,01-15 15:13:07:871
1.532289,0.62249243,8.39886,01-15 15:13:07:872
1.8004397,0.545878,8.169016,01-15 15:13:07:876
2.030283,0.45010993,8.015787,01-15 15:13:07:880
2.2409728,0.21068975,7.73806,01-15 15:13:07:883
2.4133554,0.11492168,7.97748,01-15 15:13:07:893
2.633622,0.2873042,8.418014,01-15 15:13:07:894
2.8634653,0.59376204,8.695741,01-15 15:13:07:896
3.0454245,1.043872,8.954314,01-15 15:13:07:900
3.083732,1.4077905,9.11712,01-15 15:13:07:909
2.9975405,1.7046716,9.222465,01-15 15:13:07:911
2.777274,1.9919758,9.385271,01-15 15:13:07:912
2.5187001,2.0973208,9.624691,01-15 15:13:07:915
2.2505496,2.078167,9.787497,01-15 15:13:07:921
1.9919758,1.9057846,9.854534,01-15 15:13:07:924
1.8100165,1.6950948,9.883265,01-15 15:13:07:928
1.7046716,1.4077905,9.797073,01-15 15:13:07:932
1.6759412,1.0630256,9.500193,01-15 15:13:07:937
1.7142484,0.7565677,9.193734,01-15 15:13:07:940
1.7429788,0.46926352,8.8777,01-15 15:13:07:944
1.7908629,0.23942018,8.542512,01-15 15:13:07:948
1.8387469,0.11492168,8.303091,01-15 15:13:07:954
1.9249382,0.047884032,8.207323,01-15 15:13:07:957
1.982399,0.05746084,8.178593,01-15 15:13:07:960
1.9919758,0.10534488,8.1881695,01-15 15:13:07:964
1.982399,0.20111294,8.264784,01-15 15:13:07:975
2.0111294,0.31603462,8.465898,01-15 15:13:07:976
2.0494366,0.46926352,8.66701,01-15 15:13:07:977
