2,296.0,305.0,0.27058825,0.0,01-09 15:08:00:793
2,300.6578,305.443,0.2901961,0.0,01-09 15:08:00:870
2,335.58414,307.0,0.2901961,0.0,01-09 15:08:00:896
2,372.53818,305.90112,0.2901961,0.0,01-09 15:08:00:913
2,418.5836,301.37,0.29411766,0.0,01-09 15:08:00:931
2,473.33676,293.27722,0.29803923,0.0,01-09 15:08:00:946
2,533.3471,283.2895,0.29803923,0.0,01-09 15:08:00:964
2,598.8121,275.38074,0.29803923,0.0,01-09 15:08:00:980
2,663.9093,271.45728,0.29803923,0.0,01-09 15:08:00:996
2,727.61847,270.0,0.29411766,0.0,01-09 15:08:01:012
2,786.6569,270.0,0.29411766,0.0,01-09 15:08:01:029
2,841.06433,270.0,0.29803923,0.0,01-09 15:08:01:045
2,889.04956,270.0,0.29411766,0.0,01-09 15:08:01:062
2,931.3354,271.0,0.29803923,0.0,01-09 15:08:01:078
2,967.69226,271.0,0.29803923,0.0,01-09 15:08:01:095
2,997.5569,271.5398,0.29411766,0.0,01-09 15:08:01:111
2,1021.99255,273.5448,0.29411766,0.0,01-09 15:08:01:128
2,1042.4788,276.09576,0.2901961,0.0,01-09 15:08:01:145
2,1060.8467,280.07703,0.2901961,0.0,01-09 15:08:01:162
2,1077.2676,285.60034,0.29411766,0.0,01-09 15:08:01:178
2,1091.7676,293.15295,0.29411766,0.0,01-09 15:08:01:195
2,1104.2203,302.6836,0.29411766,0.0,01-09 15:08:01:211
2,1117.2869,319.43036,0.28627452,0.0,01-09 15:08:01:230
2,1132.7708,349.15747,0.2784314,0.0,01-09 15:08:01:246
2,1146.1926,391.83484,0.2784314,0.0,01-09 15:08:01:262
2,1156.1509,447.20734,0.27450982,0.0,01-09 15:08:01:279
2,1162.0671,513.1411,0.2784314,0.0,01-09 15:08:01:294
2,1164.0,582.2921,0.27450982,0.0,01-09 15:08:01:311
2,1164.0,684.84766,0.2784314,0.0,01-09 15:08:01:327
2,1164.0,714.199,0.27450982,0.0,01-09 15:08:01:344
2,1164.0,769.4485,0.2784314,0.0,01-09 15:08:01:360
2,1164.0,815.916,0.26666668,0.0,01-09 15:08:01:377
2,1164.0,855.72424,0.2784314,0.0,01-09 15:08:01:393
2,1162.4597,887.1045,0.2784314,0.0,01-09 15:08:01:411
2,1160.4631,915.9794,0.28235295,0.0,01-09 15:08:01:428
2,1158.475,939.7748,0.28627452,0.0,01-09 15:08:01:443
2,1155.9321,958.2715,0.2901961,0.0,01-09 15:08:01:459
2,1151.9406,972.1782,0.2901961,0.0,01-09 15:08:01:476
2,1147.3978,984.20435,0.28627452,0.0,01-09 15:08:01:493
2,1140.8633,997.73926,0.28235295,0.0,01-09 15:08:01:509
2,1131.5,1013.0,0.28627452,0.0,01-09 15:08:01:526
2,1087.7839,1057.6512,0.28627452,0.0,01-09 15:08:01:575
2,1065.7323,1071.6561,0.2901961,0.0,01-09 15:08:01:592
2,1039.0582,1085.7062,0.2901961,0.0,01-09 15:08:01:609
2,1007.47296,1098.1976,0.28627452,0.0,01-09 15:08:01:627
2,973.4473,1110.1842,0.2901961,0.0,01-09 15:08:01:646
2,935.30835,1121.673,0.2901961,0.0,01-09 15:08:01:659
2,894.73846,1131.6813,0.29411766,0.0,01-09 15:08:01:674
2,850.7236,1141.6688,0.29803923,0.0,01-09 15:08:01:690
2,808.40106,1149.7452,0.29803923,0.0,01-09 15:08:01:711
2,762.27374,1158.1321,0.29803923,0.0,01-09 15:08:01:724
2,718.9325,1166.108,0.3019608,0.0,01-09 15:08:01:742
2,677.0036,1174.0946,0.29803923,0.0,01-09 15:08:01:757
2,637.378,1181.5933,0.29803923,0.0,01-09 15:08:01:777
2,598.81085,1187.6088,0.3019608,0.0,01-09 15:08:01:792
2,564.0048,1192.0582,0.29803923,0.0,01-09 15:08:01:808
2,531.5628,1196.0547,0.29803923,0.0,01-09 15:08:01:825
2,501.08597,1198.5276,0.30588236,0.0,01-09 15:08:01:842
2,474.24063,1200.5199,0.3019608,0.0,01-09 15:08:01:858
2,449.63303,1201.0,0.3019608,0.0,01-09 15:08:01:875
2,427.70685,1199.4707,0.30980393,0.0,01-09 15:08:01:891
2,408.2206,1195.9379,0.30588236,0.0,01-09 15:08:01:906
2,390.24158,1189.8851,0.3019608,0.0,01-09 15:08:01:923
2,373.86188,1179.8964,0.29803923,0.0,01-09 15:08:01:940
2,359.5,1166.5,0.29803923,0.0,01-09 15:08:01:955
2,342.38974,1142.1807,0.3019608,0.0,01-09 15:08:01:972
2,323.75735,1101.863,0.3019608,0.0,01-09 15:08:01:988
2,308.24097,1052.5009,0.3019608,0.0,01-09 15:08:02:005
2,296.8715,996.9718,0.30980393,0.0,01-09 15:08:02:023
2,290.9339,931.8761,0.30588236,0.0,01-09 15:08:02:039
2,289.0,859.84937,0.3019608,0.0,01-09 15:08:02:055
2,291.0753,783.1073,0.29803923,0.0,01-09 15:08:02:072
2,299.2405,699.2363,0.2784314,0.0,01-09 15:08:02:088
2,308.0,639.0,0.098039225,0.0,01-09 15:08:02:105
2,308.0,639.0,0.098039225,0.0,01-09 15:08:02:109
3,332.0,335.0,0.26666668,0.0,01-09 15:08:02:902
3,352.91168,332.43488,0.28627452,0.0,01-09 15:08:02:965
3,391.25897,330.42352,0.28235295,0.0,01-09 15:08:02:982
3,442.68094,328.4248,0.28235295,0.0,01-09 15:08:02:998
3,498.07675,324.85168,0.28235295,0.0,01-09 15:08:03:016
3,555.5496,320.28796,0.28627452,0.0,01-09 15:08:03:032
3,614.08075,313.72253,0.28627452,0.0,01-09 15:08:03:048
3,671.185,306.26587,0.28627452,0.0,01-09 15:08:03:064
3,727.16364,300.84546,0.28627452,0.0,01-09 15:08:03:082
3,776.5,297.0,0.2901961,0.0,01-09 15:08:03:098
3,826.96045,297.56348,0.28627452,0.0,01-09 15:08:03:115
3,869.8573,300.12927,0.2901961,0.0,01-09 15:08:03:132
3,909.7697,305.7005,0.2901961,0.0,01-09 15:08:03:148
3,945.6147,311.13116,0.2901961,0.0,01-09 15:08:03:164
3,976.28046,315.10406,0.29411766,0.0,01-09 15:08:03:181
3,1003.1965,319.10718,0.29803923,0.0,01-09 15:08:03:199
3,1026.0425,321.54932,0.29411766,0.0,01-09 15:08:03:216
3,1046.0107,324.11353,0.28627452,0.0,01-09 15:08:03:233
3,1060.8833,326.55475,0.28235295,0.0,01-09 15:08:03:249
3,1072.7239,330.08954,0.2784314,0.0,01-09 15:08:03:266
3,1082.7799,334.6679,0.28235295,0.0,01-09 15:08:03:282
3,1091.2339,341.23395,0.28235295,0.0,01-09 15:08:03:297
3,1099.7767,352.4427,0.28627452,0.0,01-09 15:08:03:314
3,1109.7894,371.69464,0.28235295,0.0,01-09 15:08:03:332
3,1119.7687,404.0747,0.2784314,0.0,01-09 15:08:03:349
3,1128.2233,446.33972,0.2784314,0.0,01-09 15:08:03:364
3,1135.679,501.22974,0.27450982,0.0,01-09 15:08:03:380
3,1141.6719,563.39087,0.27058825,0.0,01-09 15:08:03:397
3,1148.2474,627.54175,0.26666668,0.0,01-09 15:08:03:413
3,1156.251,686.7566,0.27058825,0.0,01-09 15:08:03:430
3,1164.8236,741.24744,0.27450982,0.0,01-09 15:08:03:446
3,1173.2622,792.13904,0.27450982,0.0,01-09 15:08:03:463
3,1180.6938,843.1151,0.27058825,0.0,01-09 15:08:03:479
3,1186.696,890.56824,0.2627451,0.0,01-09 15:08:03:496
3,1191.1233,934.2324,0.26666668,0.0,01-09 15:08:03:512
3,1194.5621,970.5553,0.26666668,0.0,01-09 15:08:03:529
3,1196.0,1002.9574,0.27058825,0.0,01-09 15:08:03:545
3,1196.0,1031.2535,0.27450982,0.0,01-09 15:08:03:562
3,1195.4403,1053.5963,0.2784314,0.0,01-09 15:08:03:579
3,1192.8787,1073.046,0.2784314,0.0,01-09 15:08:03:595
3,1188.8794,1090.4825,0.2784314,0.0,01-09 15:08:03:612
3,1184.3206,1104.9188,0.28235295,0.0,01-09 15:08:03:628
3,1178.35,1118.3002,0.28627452,0.0,01-09 15:08:03:645
3,1172.4066,1128.6555,0.28627452,0.0,01-09 15:08:03:662
3,1164.8069,1138.1931,0.2901961,0.0,01-09 15:08:03:678
