1,1227.0,642.5199,0.26666668,0.0,01-10 14:38:00:010
1,1225.4393,698.7002,0.27450982,0.0,01-10 14:38:00:027
1,1221.313,754.7456,0.27058825,0.0,01-10 14:38:00:044
1,1214.7441,810.35474,0.27058825,0.0,01-10 14:38:00:060
1,1206.1649,864.7423,0.2627451,0.0,01-10 14:38:00:077
1,1194.6578,916.48267,0.26666668,0.0,01-10 14:38:00:094
1,1182.5964,964.6144,0.26666668,0.0,01-10 14:38:00:110
1,1170.6128,1010.4198,0.2627451,0.0,01-10 14:38:00:127
1,1158.0458,1050.1681,0.27058825,0.0,01-10 14:38:00:143
1,1143.4542,1086.2279,0.26666668,0.0,01-10 14:38:00:159
1,1124.6107,1119.663,0.27058825,0.0,01-10 14:38:00:176
1,1050.3075,1173.1699,0.20000002,0.0,01-10 14:38:00:192
1,958.6455,1218.5387,0.27058825,0.0,01-10 14:38:00:209
1,884.4822,1242.5995,0.2627451,0.0,01-10 14:38:00:225
1,819.6686,1255.2714,0.27450982,0.0,01-10 14:38:00:242
1,772.0763,1261.1356,0.26666668,0.0,01-10 14:38:00:259
1,736.9323,1264.5668,0.27450982,0.0,01-10 14:38:00:275
1,708.6479,1266.5656,0.28235295,0.0,01-10 14:38:00:292
1,685.7585,1268.5674,0.2784314,0.0,01-10 14:38:00:308
1,663.7856,1270.565,0.27450982,0.0,01-10 14:38:00:325
1,639.6698,1272.5638,0.27450982,0.0,01-10 14:38:00:342
1,613.08014,1274.5657,0.28235295,0.0,01-10 14:38:00:358
1,585.0663,1276.5667,0.28235295,0.0,01-10 14:38:00:375
1,557.61237,1278.5682,0.27450982,0.0,01-10 14:38:00:391
1,530.62805,1280.567,0.2784314,0.0,01-10 14:38:00:408
1,501.4932,1282.5671,0.2784314,0.0,01-10 14:38:00:424
1,470.53143,1283.0,0.27058825,0.0,01-10 14:38:00:441
1,438.39255,1283.0,0.28235295,0.0,01-10 14:38:00:457
1,406.49686,1281.4331,0.2784314,0.0,01-10 14:38:00:474
1,379.17722,1279.4314,0.27450982,0.0,01-10 14:38:00:490
1,358.87048,1279.0,0.2784314,0.0,01-10 14:38:00:507
1,344.02173,1279.0,0.28235295,0.0,01-10 14:38:00:523
1,333.7387,1278.4347,0.2901961,0.0,01-10 14:38:00:540
1,326.2868,1276.429,0.2901961,0.0,01-10 14:38:00:557
1,320.86325,1274.4316,0.29803923,0.0,01-10 14:38:00:573
1,316.30127,1270.3013,0.2901961,0.0,01-10 14:38:00:590
1,309.71368,1257.8558,0.28627452,0.0,01-10 14:38:00:607
1,300.1482,1229.0223,0.28235295,0.0,01-10 14:38:00:623
1,292.29788,1181.1135,0.2784314,0.0,01-10 14:38:00:640
1,288.4297,1116.0393,0.28235295,0.0,01-10 14:38:00:656
1,288.0,996.583,0.27450982,0.0,01-10 14:38:00:673
1,290.1554,949.426,0.26666668,0.0,01-10 14:38:00:689
1,294.14597,853.35095,0.25490198,0.0,01-10 14:38:00:706
1,301.2934,753.7593,0.24705884,0.0,01-10 14:38:00:723
1,311.44336,656.87915,0.2392157,0.0,01-10 14:38:00:739
1,322.4445,561.87,0.23137257,0.0,01-10 14:38:00:756
1,338.2419,461.13092,0.23529413,0.0,01-10 14:38:00:772
1,357.82056,356.3152,0.23137257,0.0,01-10 14:38:00:789
1,378.38226,260.31055,0.227451,0.0,01-10 14:38:00:805
1,398.23755,178.88593,0.21960786,0.0,01-10 14:38:00:822
1,417.28546,117.90546,0.21568629,0.0,01-10 14:38:00:838
1,432.0236,83.52759,0.21960786,0.0,01-10 14:38:00:855
1,444.4413,62.838013,0.23137257,0.0,01-10 14:38:00:872
1,461.19553,47.316833,0.22352943,0.0,01-10 14:38:00:888
1,485.0,37.0,0.07058824,0.0,01-10 14:38:00:903
1,485.0,37.0,0.07058824,0.0,01-10 14:38:00:908
2,1439.0,1500.0,0.10588236,0.0,01-10 14:38:03:629
2,1439.0,1496.334,0.10588236,0.0,01-10 14:38:03:636
2,1439.0,1388.6658,0.10196079,0.0,01-10 14:38:03:657
2,1439.0,1326.4318,0.10980393,0.0,01-10 14:38:03:668
2,1439.0,1244.889,0.08627451,0.0,01-10 14:38:03:685
2,1439.0,1214.9698,0.098039225,0.0,01-10 14:38:03:702
2,1439.0,1156.3408,0.09019608,0.0,01-10 14:38:03:719
2,1439.0,1120.0,0.10196079,0.0,01-10 14:38:03:727
2,1439.0,1120.0,0.10196079,0.0,01-10 14:38:03:731
2,1439.0,1070.3479,0.09019608,0.0,01-10 14:38:03:751
2,1439.0,1034.1084,0.09019608,0.0,01-10 14:38:03:768
2,1439.0,1004.2312,0.098039225,0.0,01-10 14:38:03:785
2,1439.0,975.5,0.09411766,0.0,01-10 14:38:03:801
2,1439.0,953.4435,0.07450981,0.0,01-10 14:38:03:818
2,1439.0,938.63293,0.0627451,0.0,01-10 14:38:03:834
2,1439.0,928.7605,0.054901965,0.0,01-10 14:38:03:851
2,1439.0,922.333,0.058823533,0.0,01-10 14:38:03:867
2,1439.0,917.8862,0.0627451,0.0,01-10 14:38:03:884
2,1439.0,914.8944,0.0627451,0.0,01-10 14:38:03:902
2,1439.0,909.2433,0.07058824,0.0,01-10 14:38:03:917
2,1439.0,894.4729,0.08627451,0.0,01-10 14:38:03:933
2,1439.0,872.98975,0.07058824,0.0,01-10 14:38:03:950
2,1439.0,853.0082,0.07450981,0.0,01-10 14:38:03:967
2,1439.0,833.39355,0.11764707,0.0,01-10 14:38:03:984
2,1439.0,813.371,0.10980393,0.0,01-10 14:38:04:001
2,1439.0,798.41956,0.10196079,0.0,01-10 14:38:04:016
2,1439.0,789.0,0.09411766,0.0,01-10 14:38:04:033
2,1439.0,1302.0,0.09411766,0.0,01-10 14:38:04:037
2,323.0,276.0,0.34117648,0.0,01-10 14:38:11:281
2,336.51767,274.62415,0.30588236,0.0,01-10 14:38:11:354
2,505.81558,275.758,0.29411766,0.0,01-10 14:38:11:388
2,617.8227,281.54254,0.2901961,0.0,01-10 14:38:11:404
2,713.98773,287.052,0.2901961,0.0,01-10 14:38:11:420
2,777.14075,291.57117,0.2901961,0.0,01-10 14:38:11:437
2,832.2406,298.10217,0.2901961,0.0,01-10 14:38:11:454
2,894.3163,306.09332,0.29411766,0.0,01-10 14:38:11:471
2,963.7853,314.0924,0.2901961,0.0,01-10 14:38:11:487
2,1019.5759,320.57855,0.28627452,0.0,01-10 14:38:11:503
2,1054.888,325.05176,0.28235295,0.0,01-10 14:38:11:520
2,1079.7207,328.52008,0.2901961,0.0,01-10 14:38:11:537
