label,mean,max,min,std
0,11.8002980136,24.3192435121,2.41322228821,5.44974284187
0,12.4575635659,25.7185791862,3.97397095398,6.23320025696
0,12.1049058292,25.1215780735,3.28166014807,5.28340667125
0,12.1292669805,23.3603466829,4.0861216799,4.58824252618
0,11.4162047731,21.9344784052,3.99425183325,4.48535350379
0,11.5358044538,23.449313588,5.12582878249,3.64844135897
0,10.8620650681,20.8245289241,3.50911243112,4.37070327952
0,10.6453186419,18.2851761528,3.75944248421,3.51828433767
0,12.0450464483,24.7659584846,3.30267950699,4.34265897069
0,11.8421557503,21.7012230715,4.37153711298,4.83713598624
0,11.7920211011,22.3582534511,4.31793996544,4.70765601135
0,11.3781198161,23.3409977479,4.20741275397,4.53930953073
0,12.7306216465,26.6772682498,4.95435705005,5.39980320234
0,12.2203585162,24.6362283354,4.33403150312,5.02808110651
0,12.5466674667,26.9526475359,4.77598531288,5.21788735099
0,12.0822644864,24.5325493975,4.52537291523,4.95385007393
0,11.6312041848,22.2127648072,4.99043535579,4.9510979527
0,12.2436925569,24.9453380493,4.08653691087,5.62292497479
0,10.9564672146,20.0348745565,3.37879470989,3.95098879735
0,11.6487130585,19.9536952547,2.96067413281,4.09637762543
0,11.1934204657,23.2049060559,4.18763872597,4.04589580822
0,11.2888630031,27.14310123,3.77610454597,5.08575002339
0,11.0799478771,20.1192192599,3.26941016869,4.25803323854
0,9.95268311987,16.7504150723,3.46987152206,3.62601725718
0,11.6245375134,23.5938558644,4.45831959781,4.33215460022
0,12.3657081119,22.6335470992,4.5799469367,4.68640359649
0,11.3739657572,30.9489484323,4.81908509745,4.65243723029
0,12.4258375696,26.571774886,4.75482423893,4.78704273764
0,12.3669287382,28.218806803,3.74334340316,5.57358413505
0,12.2902390007,25.2841440469,4.45376107733,4.9242887815
0,11.5811090417,22.7538263341,3.02769497344,4.83988560455
0,12.4219122312,22.4928793734,4.68489908567,4.88712077181
0,12.527153755,27.8829934131,3.77278788224,4.73982109855
0,11.8545890604,23.7541162965,4.37816165576,5.04218184578
0,12.0582216316,26.9576924957,4.04272861793,4.97162801498
0,12.9518944145,23.5515672229,4.6306407796,4.62907317425
0,11.8292160549,26.7435091056,3.43209305718,4.74160601619
0,12.6904506346,29.6017987921,3.039621812,5.69223751658
0,12.9212954062,24.8245864968,4.15276885172,4.80051857787
0,12.6749099841,26.1894928015,4.96639368557,5.17633990731
0,12.4549708036,32.7029106191,4.43120614872,5.80487129789
0,12.7778481151,21.6487717096,5.14659595939,4.13612321803
0,13.4061227333,23.8860114208,5.61711357313,4.84127406164
0,12.3753998517,23.5457012625,4.39342727197,4.68926871576
0,12.9198200108,25.3498428837,3.66542816207,5.82729520239
0,11.2850421767,19.0741486244,4.56135578868,3.80703787024
0,12.2568495468,21.32507643,4.29277093214,4.65345088931
0,13.5697856346,31.1871898626,4.29478940651,6.11180749679
0,13.9827641861,26.2662959361,6.27810621101,5.04850330917
0,13.0703595956,26.9741268349,5.38029905014,4.33355715622
0,12.2456137838,22.4436570588,4.16525047984,4.77893499045
0,11.4215164042,19.9721249743,4.00974383528,3.94385898297
0,10.9029770306,21.1782105836,2.79455756237,4.02953446801
0,10.612725978,18.1506356267,4.93960901669,2.53002736671
0,9.84488130543,16.2647169511,5.42460805003,2.51492871118
0,10.9076378986,21.7905121684,4.34091419156,3.47280979192
0,10.9485237475,21.6539891588,5.33894716657,3.49591016025
0,9.86202009496,18.6520221447,3.53110258184,3.53338387318
0,10.3454949317,18.7963274039,5.18094613059,3.03185959268
0,10.7374006021,20.1272483268,4.36795835857,3.72276443482
0,9.88175657058,16.1105146258,4.48240591193,2.958709012
0,10.0196836667,14.4630084526,6.74042597251,1.72955719343
0,10.0509780302,14.5310492533,5.5460460124,1.81356082484
0,10.0397091144,16.0232229594,4.0647537264,2.33891593121
0,9.93900576975,16.3871364496,4.74717017165,2.25797576561
0,10.0118646187,14.1187403818,7.05340108092,1.81112884495
0,10.0483647506,13.9638773212,4.91823794115,2.09546062088
0,9.80295849126,13.4244904814,5.55624848917,1.99009586441
0,10.2542927504,14.8010034672,5.61659929469,2.29879544678
0,10.1166566337,17.2372256396,5.65879887205,2.6378655827
0,10.383134039,17.8397401201,4.70070043486,2.63934067466
0,11.6848546609,26.3117847502,2.24093185538,4.44108102963
0,9.9653931627,15.610447881,3.95795628435,2.53590903441
0,10.1361427373,15.5979604824,5.71833226915,2.22180584655
0,9.94102013332,14.5228381259,4.09405957765,2.41111963617
0,10.6873494105,19.7079133919,4.20992964116,3.57668214788
0,11.7811731853,22.3249028111,4.78139764835,4.29669105349
0,11.0395587739,19.809154897,4.31250963902,3.61280750263
0,10.4131795138,20.8162219621,3.42452201196,3.94625179343
0,10.2997886264,19.6677708353,3.67736912245,3.69691272
0,10.5249540842,20.8729156731,3.83276928161,3.93587634694
0,10.449561621,21.8496690435,3.08848678775,4.01119826711
0,10.0595370973,22.3621590073,4.05524351963,4.06597313966
0,10.2686836889,19.1922304866,3.2294861349,4.41703443531
0,10.4158857659,20.2616398246,3.08997128072,4.20251155882
0,11.0135055944,25.258919138,5.07376472553,4.1493877197
0,11.2979226962,21.7368135352,4.97436532965,4.35851549305
0,11.8767236063,24.3953821417,3.98148763498,4.90940445271
0,11.1405528276,24.8087197831,3.84907826274,4.00735865506
0,11.0309089468,20.9968634218,3.41329541639,3.94493638114
0,11.4700512821,22.7872562251,4.38494357665,4.68512160874
0,11.6134948309,21.1953713932,3.93028453212,4.65827566718
0,12.8775369955,26.2178980462,3.69935073476,5.25845904521
0,11.7788366844,24.1584494864,3.13602032105,4.96079378851
0,12.0397883785,24.8181574835,3.54837164761,5.03526088514
0,11.6991411157,19.5268856681,3.69384291224,4.20840674201
0,11.2201092061,17.7895963489,3.84961426258,3.79905680521
0,10.9058523043,19.67857625,3.23925493806,4.10012249669
0,11.2946758157,21.1885307651,4.24943744076,4.47317705903
0,11.4729636321,21.1971817941,3.92573160902,4.46121641595
0,10.9077506717,19.1047358719,3.38848489634,4.32814450694
0,10.6929266964,18.0553818811,3.55888891816,3.74877021264
0,11.4475070526,18.2712175116,3.98694334851,3.87339914486
0,11.457848327,23.3901836393,3.08062211516,4.91086668459
0,10.3386363971,19.2039478095,3.28463525294,3.73832972286
0,10.5625081136,18.4577102356,2.53705858428,4.21520666543
0,10.7095594439,18.7754987395,2.82678069907,3.65873001758
0,10.6394822091,19.7938239076,2.49203172262,4.38684065149
0,11.4312163611,20.3613220295,4.64282553699,4.08658551102
0,11.4968301148,20.1983509566,4.00032064089,4.04134165968
0,11.3541721431,22.2276549632,4.40834887012,3.75732721473
0,11.5802330373,22.8986634698,4.29302737488,4.13342549962
0,11.04939357,17.9820579955,3.33763746759,3.81980814431
0,12.2133551481,20.7047415904,4.79339970923,4.40453869664
0,11.4252259914,19.7852872313,2.97641552131,4.46445896685
0,11.3203014791,19.4617451221,4.23018486121,3.89019701993
0,10.9289933435,19.1626634693,4.31908676335,3.79755509491
0,10.9535766512,22.8767675225,3.1454380957,3.92703869917
0,11.3383315188,21.8478620683,2.95517039841,5.08308682241
0,10.9987397147,23.8273574658,4.04314814478,4.33391189758
0,11.9511076739,24.5943822704,4.42579049549,4.30695004065
0,11.0564111255,21.7751516266,4.12205603608,4.56516857299
0,10.9852972969,21.1494795327,2.95769877539,4.44130431097
0,11.3322701026,22.2479930987,3.88649664511,4.17755943439
0,10.8438530815,23.4256543455,4.12718148543,4.65221356101
0,11.11484734,22.7209590841,1.83685049167,5.20161767585
0,10.7637066351,20.032933422,2.20717866346,4.14649800413
0,11.460835935,27.2664235929,3.33418689533,5.19099325727
0,11.385805969,21.1477193435,5.04130425144,4.18146699262
0,11.4289089877,23.922420271,4.29487479535,4.51622835319
0,11.7681865756,20.1725973751,3.98240896131,4.48316869241
0,11.4704215728,24.5216494738,4.05650968667,5.08795254835
0,11.3552429616,22.5942564929,4.1281924704,4.63408594075
0,11.7185054771,21.2955213962,5.02066787942,4.19902164306
0,11.1324465922,28.4633544995,4.73959075476,5.0527686038
0,12.0318449545,22.7105265247,4.49712401512,4.9396375544
0,11.0959438367,21.0820054287,4.7265688065,4.02009605011
0,12.6959146044,21.6371530369,4.35960394467,4.61506176279
0,12.190463956,21.6365037196,4.99399046071,4.80123004485
0,12.7046222879,22.3009531563,4.9587980398,4.72551931197
0,12.1474362285,22.8174989423,4.63606484898,4.94760340455
0,11.1200932444,24.7157672434,2.59533228369,4.82290187989
0,12.1716773668,30.1961965629,4.05336580877,5.43746651289
0,11.2411664485,26.1985196512,3.0933234981,5.75149694169
0,11.7693544954,24.9257943175,3.46579864664,5.33653188923
0,10.5057369912,21.237291959,2.96387847041,4.98936675331
0,10.6592480483,19.5919965241,3.09547225786,4.11590194014
0,12.239386346,20.248218542,5.99665640883,3.7366544562
0,11.0504556653,20.67111968,3.98882905436,4.36344014277
0,10.5538902881,18.7203770165,3.09450927077,4.09870884891
0,10.8178109293,19.7626488428,0.69989361662,4.81108433243
0,10.722808964,18.8264277088,3.22945776959,3.89423214881
0,10.9431276371,18.9718444253,3.13403108311,4.47667624587
0,10.0180125535,20.6529064291,2.85255441212,4.14278152131
0,10.4020822713,17.8826889971,3.49712135029,3.37066538735
0,10.190615018,17.9538459693,2.03321724085,4.12278005955
0,10.7871146817,18.1648499304,3.45754545494,3.7269383908
0,10.069772203,15.5132152373,3.46784898756,3.42260700959
0,10.4565483915,23.6796681432,3.87818106637,4.20750509678
0,11.2291534979,23.8321455536,4.79496858581,4.18567570298
0,9.97091876258,17.5160010977,3.45579434119,3.3848698375
3,9.75776888287,15.2762583244,5.52809069135,2.05341983949
3,10.4908517378,15.7068211929,5.82759479396,2.85799748315
3,10.2570020982,15.131066688,6.43889787689,2.70829749293
3,10.0562599867,16.1135910056,5.39073866611,2.77185906283
3,10.1907694512,17.4834680336,5.55941670794,2.85598632406
3,10.0381821432,16.5171953489,5.18721798704,2.99076598224
3,10.0679273557,16.5770980157,6.28412224803,2.70137332237
3,9.78235251569,16.6873209328,3.44192619831,3.28375820388
3,10.5036149353,15.7723958623,4.15092450381,3.55615831616
3,9.97097594394,17.0274075335,4.48000129701,3.27472400277
3,9.78836712113,16.2785150397,3.86011849374,3.24888886817
3,9.74773756772,17.0383269168,4.58761022191,3.38907363784
3,9.87433078039,17.4968706054,4.31851378782,3.34260066493
3,9.86985423402,16.8478017505,4.22021134943,3.460742439
3,9.96792549542,16.5967361722,3.52603398321,3.33892152515
3,9.96662417719,16.3611916208,4.0522795078,3.32155027759
3,9.72736745687,16.0121515702,4.08197814685,3.16291922456
3,9.79096102407,16.4893839299,4.6427367068,3.23576340976
3,9.94911786702,16.388748211,4.64969485357,3.17149900409
3,9.73866323452,17.2510467532,5.25261462081,2.50600313207
3,9.70055844981,16.8583156448,4.21537257525,3.06453039054
3,10.1524542054,17.2023928629,4.8150199754,3.08431733759
3,10.110627454,16.2786276493,4.92885613867,3.11271469516
3,10.0194377246,16.8628660616,4.41832380619,3.03548200722
3,9.92935410726,16.9661766789,4.47541317031,3.08613963227
3,9.94641824079,16.0844656441,2.52148418275,3.4468391379
3,9.96904591436,16.1150341742,4.08890392621,3.08287608978
3,9.95791864374,16.6569082511,4.89563151466,3.10153623162
3,9.75080110019,17.5865070746,3.83700226449,3.60328373058
3,9.9176849892,17.1219517384,4.268399024,3.24769363722
3,9.95048062806,16.5156824301,3.70757263303,3.38363712139
3,9.87228139606,16.4234554896,4.18471415295,3.39067743595
3,9.93750946282,16.9788266373,3.83552002375,3.54078686531
3,9.905357214,16.363711243,4.44439151144,3.25882322964
3,9.8459503897,17.2153600246,4.14927771747,3.22361759365
3,10.0074979294,16.9127969474,5.25819032312,3.09010128907
3,9.98227356096,16.0818998564,4.64890608041,3.17772728247
3,9.88573971269,16.315708773,4.5621298221,3.3404824256
3,9.96613094444,14.8986334792,5.19727765708,2.47692142752
3,10.3277354125,28.7691555246,3.73206825946,3.88587723418
3,11.0581156707,24.8270304697,4.87432197017,4.0277913918
3,10.9077925887,27.1646616798,4.51412111843,3.75625319464
3,10.9010035845,24.9649120409,3.96423122206,3.7191773448
3,10.7400717658,21.0574183356,3.73915147166,3.56797178811
3,10.5479836117,18.5219426688,4.60251017479,3.08960986305
3,10.1707025821,16.1645293364,4.69401292467,2.28489305025
3,10.1486488125,15.4763368497,4.75370538312,2.37845042952
3,10.3008026834,17.9946188024,5.18191091667,3.35305409172
3,10.1581069857,17.041587639,4.73886484275,3.17551755578
3,10.1511338915,17.4110617474,4.38883244164,3.0853042389
3,10.1570769131,18.0492452655,4.67490423729,3.13311688846
3,9.9597226661,17.0840594822,3.83430039329,3.65941300823
3,10.0712263346,18.3841791209,3.49250281312,3.57128622872
3,9.99623917882,19.2112358047,3.94170250299,3.55195684954
3,10.0972985485,18.2378336486,3.88201032089,3.5856554105
3,10.0586256049,16.8648031247,4.34559155293,3.31652106753
3,10.087394952,17.3682896624,3.57320144701,3.38375458399
3,10.1250529382,18.4436893738,3.44501575999,3.50333553503
3,10.2443672654,19.3680764489,3.40712312098,3.87674544728
3,10.2863358599,19.0395329712,3.82287356168,3.85269472929
3,10.1344753222,18.0164281033,4.70692973962,3.39843897602
3,10.11074854,18.3949119702,3.84694487696,3.32539104938
3,10.1552382592,18.4589589511,3.58676666749,3.57495748287
3,10.0999725946,17.5983197872,3.45543607854,3.53460259632
3,10.2395517242,17.7063892721,3.66072095767,3.6938018092
3,10.1073117605,18.1591266932,3.27820685578,3.52143290834
3,10.0831702681,19.2531521757,3.43828691747,3.89132894584
3,9.85384764267,15.6535769427,4.67452183393,2.96930748871
3,10.0043285211,18.7064883565,3.97698154383,3.53902900429
3,10.3732682349,19.6255929291,3.33248118753,3.98484857297
3,10.2978933532,19.4291876289,4.05302628782,3.63026957085
3,10.3421730757,19.3111126586,4.59820375987,3.37002648033
3,10.2917260308,18.1611934311,3.80345156426,3.31512759676
3,10.3089261108,18.6771135222,3.87705768015,3.53873195063
3,10.2990359232,17.662898308,4.49988674701,3.3200692088
3,10.2618084277,17.8897489344,4.84661181595,3.25518275652
3,10.3605576486,18.2892913112,4.26341105303,3.45419355476
3,10.3126358938,17.9905378535,4.05257366199,3.36575662914
3,10.1959982237,17.6034269127,4.29488559121,3.23121371431
3,10.292306171,17.4155069389,4.03910848494,3.36003947528
3,10.5222633319,20.8799103038,5.06071464856,3.48169893599
3,10.2468736332,17.4293173662,4.1113175896,3.29164038091
3,10.0782051418,15.9422534976,4.05140795844,3.19700660023
3,10.4356665765,17.1639965628,4.43433040613,3.13529571061
3,10.0823912754,17.6113652206,4.87243050188,3.23504579794
3,10.4626795518,18.3661335159,4.88219939562,3.2945854951
3,10.3709093833,16.9369451753,6.01973733532,2.42854766267
3,10.3476192193,17.3745394936,6.10256792337,2.7773126158
3,10.2490519926,17.3412069737,6.99417085828,2.25790311522
3,10.1635202336,17.6099243197,4.69991978355,3.05403914266
3,10.2227375532,19.3470309324,5.33725517256,3.21985218363
3,10.1935926425,15.7822573472,6.57952420664,2.07769668855
3,10.3833746786,17.2047134617,4.62092583776,3.06647080065
3,10.1896241851,18.4891260467,3.50811908581,3.412474135
3,10.244082249,15.75225199,7.0360338201,2.10644734899
3,10.4029189296,26.9298801075,1.00829722455,2.66115627956
3,10.3529807395,15.2755858793,7.32090989823,1.5711988946
3,10.2478118969,17.2900321464,5.25893160977,2.9942869672
3,10.7062878553,19.0967313041,5.10831740986,3.47727757358
3,11.1339525949,17.6624516565,6.81404454535,2.87858760976
3,11.1458766442,17.8948189202,6.41627479377,2.90864646674
3,10.71726748,16.8731779504,4.83758624064,3.40959493397
3,10.6041162662,16.0126071241,5.36618320264,3.25768523857
3,10.5025844763,16.8266706029,5.43127392848,3.40340114559
3,10.5971543763,16.4114782942,5.59908323951,2.92368139141
3,10.3350095993,17.474657218,5.18245963113,3.45002487722
3,10.4265915327,16.7640652829,5.24774077001,3.47624016396
3,10.4423140276,16.8219378816,5.22080054194,3.51735882549
3,10.7513137692,18.0735582676,4.43382362964,3.60268927156
3,10.9613292895,18.035676694,5.85192247547,3.3109581834
3,10.6964043353,17.6798569417,5.88862255518,3.2279117532
3,10.49316747,16.9481968904,5.65538620023,3.21141798636
3,10.6038861069,16.8933677822,5.02709383099,3.3982261496
3,10.7438811078,17.8522492376,5.46176949185,3.33196959301
3,10.6798299877,18.7094655187,5.16700454962,3.5959287203
3,10.5392767356,17.0002828502,4.91336857251,3.63778612735
3,10.5655898375,16.592762461,5.11665058051,3.21269700289
3,10.3949313892,17.5714808707,4.12423599371,3.76553961305
3,10.531992234,17.9240983955,3.89187347739,3.4993594091
3,10.4947732029,16.5298293015,5.17524311791,3.12922172137
3,10.5627683704,17.9602002088,4.42372804276,3.65234102521
3,10.5986221648,18.1870752094,4.86481061955,3.82537722308
3,10.6564775276,17.004984551,4.47016340654,3.70187861173
3,10.812115011,17.3037313117,5.34764962254,3.6197980259
3,11.1748490804,19.0341373379,5.34417547388,3.64287658424
3,10.9169201087,17.8118229826,5.78039425496,3.33704060606
3,10.7824562164,17.09194225,4.97118370079,3.44069834097
3,10.7039633145,17.5462603097,4.49466632558,3.73217456646
3,10.6908129369,19.6188280453,4.75115812471,3.78927220835
3,10.7793122906,18.1661926888,5.31227120396,3.27893045635
3,10.1376133965,17.2848108798,5.87639929803,2.75692173747
3,10.0667677287,16.8598282542,4.09549325097,3.16777593959
3,10.3832059623,18.3083584175,3.34978838086,4.03051036574
3,10.566503644,18.6646849223,4.69406181401,4.23000355614
3,10.3671533218,17.7046685655,4.12538108761,4.03666233277
3,10.6943434809,19.4058372176,4.07869663231,3.94664997809
3,10.4542024349,17.8593119966,3.83652426273,3.76728976595
3,10.8076541184,18.8169536279,5.42954261498,3.57797520205
3,10.3235094794,16.9411466918,4.91798615603,3.73561469584
3,10.3926996155,16.7272189714,4.4181994718,3.91998697741
3,10.6554968103,17.6746313337,4.29439429976,3.91864083202
3,10.4856680627,18.3411845841,3.77089128215,4.05796325322
3,10.4874663262,19.3549129106,4.16468887173,4.29273099805
3,10.3465603683,17.0853156677,4.0839102513,3.65250411225
3,10.6244603946,18.4263082132,4.82387839328,3.60665004702
3,10.8411950774,17.6496196268,5.07316807556,3.76467924902
3,10.4935435412,18.2560717794,5.25659379574,3.7943555548
3,10.4773908089,18.5515433984,4.28105775978,3.86173986654
3,10.396007914,17.6175717408,4.58284988653,3.85978872972
3,10.557325919,18.4664549568,5.08291202845,3.62032392309
3,10.6640437793,17.4969648116,4.91753882407,3.61142866279
3,10.5765452682,18.0024450868,5.05115490891,3.70919518317
3,10.7385653506,18.6843916477,4.99673510634,3.83193733474
3,10.6081118317,17.2411080997,5.28837497946,3.38168137558
3,10.6887346102,16.5838163856,5.80681537851,3.10254755803
3,10.8076500787,17.5853485938,5.49646967832,3.3514349093
3,10.403358834,17.5307990615,4.57981682269,3.66461920026
3,10.8401906865,16.5774523577,5.88746196449,3.15460983278
3,10.6808677693,16.8489241581,5.52124297087,3.45933174281
3,10.3971159622,16.4347544472,4.32920397997,3.21062640963
3,10.2262492788,17.6778703989,5.47701256765,3.15744037046
3,10.0982245192,17.4660165144,6.06000764094,2.35829315746
3,10.0122636948,15.9888911092,5.72809943538,2.37734989804
3,9.95569830499,14.9875031571,6.02716735631,2.24247455337
3,10.2819396592,16.9910212245,4.66311807778,2.73631127314
3,10.0859208408,16.8630672907,4.23960580311,2.69154939888
3,9.99508402389,17.7338911642,4.34203373601,2.84488012075
3,10.1323374446,19.1198091911,3.17223675802,2.97909241165
3,9.95569305492,17.9921618306,5.26599885632,2.77981756243
3,9.83334479752,17.2019877614,5.09339377167,2.65546845111
3,9.98234151504,16.8760311544,4.77844264453,2.45746648316
3,10.0554785016,19.5870024744,5.34657802818,2.78642197669
3,9.8112984873,17.9829206633,3.91153639488,2.87645369313
3,10.0624288274,17.4757929795,3.88949241572,3.01605834089
3,10.1120526492,20.4497806903,3.47169480807,3.14459135403
3,10.1584911756,20.0749150823,4.95306091235,3.25454207149
3,9.78817303911,17.7908183664,5.58130681626,2.77413495503
3,10.1117780174,17.1700727921,5.68663964278,2.64144205715
3,9.83938334374,15.8614904971,5.82787834336,2.22459558007
3,10.15112686,16.3887140103,5.39093411941,2.15410347638
3,9.76111164743,16.9931861694,5.61155945349,2.11245260372
3,10.1648724617,16.9030965206,4.50060000952,2.79093494027
3,11.0954076779,16.2122888609,5.84612078103,2.98394347023
3,10.5221244702,17.3100278243,5.11322578347,3.61380032965
3,10.5648553202,17.9899187675,4.37630727615,3.84290300101
3,10.3745682607,17.4235621947,4.98411829553,3.57157750571
3,10.6618097499,18.361174465,4.8391119657,4.10856627606
3,10.6514855137,18.5852774864,4.83909346457,3.94850171928
3,10.9055108431,17.9773404039,4.89648383446,3.85041758025
3,10.8897880161,17.8525804965,4.40880663569,3.81716595995
3,10.747908241,18.2278210698,2.68593143882,4.03281773096
3,10.3278599625,16.1291902377,4.06600595422,3.22860562137
3,10.1705803993,17.7571921036,4.08449398357,3.23061645843
3,10.3694864482,17.7385138975,4.90871827587,3.86863163583
3,10.3933672852,17.4728285006,5.41221797116,3.59770817998
3,10.6107398738,16.8993153151,4.86118000903,3.59935069033
3,10.4928333843,18.183424378,5.14326222318,3.61583680054
3,10.9425939916,18.8327993539,6.17766417023,3.31056658441
3,11.0738928439,18.3570203078,6.87893427737,3.06688856218
3,11.2383944923,20.1363289489,6.15583861872,3.48794929873
3,10.9952667325,17.1897740865,6.62041399299,3.07110373368
3,10.7085172629,16.9134162217,5.475237174,3.16815495968
3,10.8482876412,17.3018570171,5.68931635775,3.4051921706
3,10.4962430006,17.4687208013,5.09890078397,3.55707082859
3,11.0032181442,17.3425281385,5.71106207025,3.1631929158
3,10.0750241032,17.4121549256,4.58856978375,3.06135952859
3,10.5468282179,18.940043691,4.67900267889,3.29660943821
3,10.7998915647,16.8161079319,5.34975049595,3.65419289346
3,10.9242488749,18.2147358178,4.83547207218,3.52334068569
3,10.7700365239,17.3507354817,5.39092566809,3.15910036597
3,10.6665459753,19.0983220679,3.84423801013,3.81469172892
3,10.6384390175,18.143844134,5.14160377234,3.51172720353
3,10.5393665627,18.3209597101,5.01866707594,3.61017455294
3,10.5888850418,18.9333921564,6.0749724588,3.20696781101
3,10.6712270765,16.8414319357,6.48791729385,2.92144945149
3,10.612773534,19.0849413421,5.47621723289,3.35924825623
3,10.4707041926,18.1130560621,5.18072492888,3.33255679224
3,10.4667883798,16.9109948919,5.68714785753,3.15684584555
3,10.5219485447,18.5715894032,6.08808525176,3.17278471451
3,10.2858984981,17.496687229,4.91556141674,3.51124381177
3,10.2299053579,16.5087094594,4.66646054625,3.47355476444
3,10.314618855,15.865676219,5.17386045382,3.16656646682
3,10.0889707658,15.4181264763,6.1413400086,2.47733888546
3,10.1509895498,16.0985123772,5.42059932855,2.65235944737
3,10.1373630529,16.0201317634,4.30258763728,2.57897514731
3,10.1272755566,15.3663585782,4.41517803948,2.38187855375
3,10.3626698486,16.6843856359,5.48496951063,2.99023789533
3,10.5389376505,16.0884741448,6.07179384588,2.94966013897
3,10.4643546832,15.1028635888,6.36823810184,2.79659535314
3,10.4131860558,16.2603987471,5.3176809266,3.0152241401
3,10.6480156082,16.9813842943,5.99848391012,3.21981128498
3,10.4583475134,16.2750662055,6.03218697053,3.04613907885
3,10.2090469452,15.9997775905,5.96875563652,2.51214817952
3,10.3264357364,16.4756424844,5.46508477594,2.91889971848
3,10.4749176502,16.2922064369,4.96719724376,3.31429114793
3,10.7943167901,16.9007311272,5.57686021236,3.34293051275
3,10.6344186075,17.6399226868,5.69246715617,3.18519064069
3,10.7073246166,16.9750682157,6.20285874879,3.04933730554
3,10.7629502851,17.3566141389,5.94107927772,3.00358204896
3,10.8057666121,16.5752861688,6.21735395031,2.86605940436
3,10.6747850645,17.4665077792,5.76044696984,3.2536689472
3,10.7068609004,17.2506503776,5.83065534858,3.10042398158
3,10.5857828245,17.3433553494,5.85019070053,3.18351815024
3,10.5276190751,17.386444836,5.40988721598,3.13474220383
3,11.0110148209,18.5053096725,6.08573458866,3.13107274785
3,11.1625215834,17.2112404958,6.06675395044,3.25880988778
3,10.3596533278,15.7946629581,4.74358489149,2.42091277249
3,10.883843955,18.6894377528,4.77041321851,3.15498121332
3,9.80580612129,15.4816100184,5.22309221393,2.35933288298
3,10.2491052991,18.0541225028,6.14979387336,2.8583324052
2,9.7856583275,9.83676081401,9.74196670306,0.0186720701494
2,9.78611005788,9.81043677818,9.75188937734,0.0140137727464
2,9.78644071168,9.82949475718,9.75136739341,0.0159055992837
2,9.78609349945,9.81984664017,9.75109463266,0.0157770668277
2,9.78586791052,9.83806138776,9.73208103227,0.0155663392639
2,9.78453888803,9.82001942468,9.75164484672,0.015946164205
2,9.78377689421,9.82822571283,9.72283620659,0.0186041982326
2,9.78568939182,9.82930347765,9.75136739341,0.0160250745047
2,9.78601455167,9.82849633151,9.74180194896,0.018528106067
2,9.78784210123,9.82885092441,9.74398589241,0.0156885653171
2,9.78726983671,9.82866896396,9.74224913218,0.0159248520726
2,9.78484733158,9.82817905332,9.72374172849,0.0184126501932
2,9.78340742803,9.82878560501,9.73302338732,0.0179228408648
