-1.1300632,4.0797195,8.580819,01-26 15:26:28:814
-1.1779473,3.9935284,8.6095495,01-26 15:26:28:833
-1.283292,3.9839516,8.686164,01-26 15:26:28:845
-1.4269443,4.0318356,8.686164,01-26 15:26:28:875
-1.3311762,4.1180267,8.781932,01-26 15:26:28:885
-1.1013328,4.223372,8.714894,01-26 15:26:28:909
-0.82360536,4.1946416,8.647857,01-26 15:26:28:928
-0.842759,4.10845,8.686164,01-26 15:26:28:948
-0.9576807,4.175488,8.7532015,01-26 15:26:28:974
-0.8331822,4.31914,8.983045,01-26 15:26:28:985
-0.7086837,4.4340615,8.935161,01-26 15:26:29:008
-0.5267244,4.367024,8.571242,01-26 15:26:29:025
-0.58418524,4.232949,8.24563,01-26 15:26:29:057
-0.8523358,4.1946416,8.465898,01-26 15:26:29:062
-0.9864111,4.175488,9.040505,01-26 15:26:29:084
-1.1587936,4.232949,9.375694,01-26 15:26:29:103
-1.6089035,4.2042184,8.791509,01-26 15:26:29:123
-1.4460979,4.0701427,8.513782,01-26 15:26:29:149
-0.9864111,4.012682,8.647857,01-26 15:26:29:165
-0.7757214,4.012682,8.513782,01-26 15:26:29:183
-0.7757214,3.9360676,8.39886,01-26 15:26:29:203
-0.62249243,3.8307228,8.312668,01-26 15:26:29:223
0.0,4.156334,8.0924015,01-26 15:26:29:252
0.23942018,4.280833,8.590396,01-26 15:26:29:268
0.49799395,4.261679,9.011775,01-26 15:26:29:283
0.45010993,4.146757,9.289502,01-26 15:26:29:303
0.2777274,4.0222588,9.519346,01-26 15:26:29:330
0.2873042,3.8977604,9.394848,01-26 15:26:29:348
0.2777274,3.466804,8.916007,01-26 15:26:29:364
-0.24899697,3.1028855,9.222465,01-26 15:26:29:383
0.0,3.5051112,9.9790325,01-26 15:26:29:404
-0.24899697,3.1603463,9.490616,01-26 15:26:29:435
-0.7086837,3.064578,9.270349,01-26 15:26:29:442
-0.82360536,2.767697,9.270349,01-26 15:26:29:468
-0.90979666,2.5378537,9.500193,01-26 15:26:29:484
-0.6991069,2.4708161,9.528923,01-26 15:26:29:503
-0.4405331,2.9113493,9.270349,01-26 15:26:29:533
0.095768064,3.3901896,9.002198,01-26 15:26:29:546
0.60333884,3.4476504,9.097966,01-26 15:26:29:563
0.91937345,3.4763808,9.414001,01-26 15:26:29:583
1.1300632,3.667917,9.911995,01-26 15:26:29:603
1.13964,3.8307228,10.113108,01-26 15:26:29:630
1.1587936,4.060566,9.758766,01-26 15:26:29:646
1.283292,4.232949,9.174581,01-26 15:26:29:663
1.1587936,4.0797195,8.935161,01-26 15:26:29:683
0.90979666,3.8115692,9.011775,01-26 15:26:29:703
0.5554548,3.6391866,9.184157,01-26 15:26:29:729
0.32561144,3.5625722,9.107543,01-26 15:26:29:745
0.18195933,3.5625722,9.002198,01-26 15:26:29:763
0.35434186,3.6008794,8.734048,01-26 15:26:29:785
0.21068975,3.6774938,8.571242,01-26 15:26:29:803
0.019153614,3.6487634,8.772355,01-26 15:26:29:828
0.0,3.5625722,8.810662,01-26 15:26:29:844
0.19153613,3.667917,8.8777,01-26 15:26:29:862
0.37349546,3.8307228,8.858546,01-26 15:26:29:883
0.641646,4.098873,8.628703,01-26 15:26:29:902
0.94810385,4.31914,8.389283,01-26 15:26:29:923
1.1875241,4.4819455,8.274361,01-26 15:26:29:943
1.3790601,4.4915223,8.42759,01-26 15:26:29:963
1.043872,4.367024,8.7053175,01-26 15:26:29:983
0.62249243,4.175488,8.944737,01-26 15:26:30:004
0.48841715,4.0701427,8.925584,01-26 15:26:30:023
0.545878,4.0797195,8.8777,01-26 15:26:30:043
0.49799395,3.9552212,8.66701,01-26 15:26:30:063
